,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Risk
1221,0,10100,57881.0,69554.0,HomeImp,Other,29.0,0.0,3.0,189.92452243,1.0,24.0,34.61045543,N/A
1222,1,10100,60200.0,74000.0,DebtCon,Other,4.0,,4.0,128.86666667,5.0,24.0,,N/A
1223,0,10100,68820.0,78830.0,DebtCon,Other,2.0,,,170.7224523,,34.0,29.206752832,N/A
1224,0,10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.117090664,0.0,8.0,25.042596687,LOW
1225,0,10100,54873.0,73085.0,HomeImp,Other,5.0,0.0,1.0,252.25289259,1.0,16.0,38.727417297,LOW
1226,0,10100,49683.0,55728.0,DebtCon,Other,0.0,0.0,0.0,91.095794879,0.0,20.0,37.133107539,LOW
1227,0,10100,72136.0,89437.0,DebtCon,,5.0,0.0,0.0,205.73712524,0.0,15.0,30.798763531,LOW
1228,0,10100,55559.0,89231.0,HomeImp,Other,16.0,1.0,0.0,175.55557129,0.0,29.0,26.900320998,LOW
1229,0,10100,126358.0,180305.0,DebtCon,Other,8.0,0.0,0.0,199.35052965,1.0,20.0,32.033628789,LOW
1230,0,10100,58446.0,71145.0,HomeImp,Other,4.0,0.0,1.0,244.62436764,1.0,15.0,38.117306388,LOW
1231,0,10100,63283.0,82912.0,HomeImp,Other,0.0,0.0,0.0,99.816258251,1.0,7.0,38.370539706,LOW
1232,0,10100,55738.0,73266.0,DebtCon,Office,5.0,0.0,0.0,85.635235028,1.0,14.0,24.534325065,LOW
1233,0,10100,93085.0,110069.0,DebtCon,Other,13.0,0.0,0.0,206.799179,3.0,16.0,40.569897059,LOW
1234,0,10100,154005.0,175684.0,HomeImp,Office,4.0,0.0,0.0,189.36630726,0.0,56.0,33.971221884,LOW
1235,0,10100,,69451.0,,,,,,,,,22.519685436,N/A
1236,0,10200,44000.0,57000.0,DebtCon,Other,0.0,1.0,0.0,191.73333333,2.0,13.0,,LOW
1237,0,10200,9078.0,35261.0,,,,,,,,,33.666454504,N/A
1238,0,10200,102281.0,114277.0,,Office,15.0,0.0,0.0,263.2869775,0.0,16.0,36.827785946,LOW
1239,0,10200,70882.0,98154.0,DebtCon,Other,16.0,,,153.11813626,3.0,15.0,25.119955899,N/A
1240,1,10200,69116.0,105228.0,HomeImp,ProfExe,12.0,0.0,8.0,122.84395119,0.0,36.0,36.122885906,HIGH
1241,0,10200,82630.0,99250.0,DebtCon,Other,1.0,0.0,0.0,107.52855981,1.0,32.0,40.280974865,LOW
1242,0,10200,55539.0,65357.0,DebtCon,Mgr,5.0,0.0,0.0,190.94593081,1.0,17.0,28.640823727,LOW
1243,0,10200,51108.0,68673.0,DebtCon,Mgr,6.0,,,116.67936716,,23.0,42.775643911,N/A
1244,0,10200,59907.0,71580.0,DebtCon,ProfExe,14.0,0.0,0.0,237.94813719,2.0,32.0,36.400946661,LOW
1245,0,10200,84196.0,91642.0,DebtCon,Other,1.0,0.0,0.0,104.83507193,1.0,32.0,38.376112633,LOW
1246,1,10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.69578554,2.0,23.0,,N/A
1247,0,10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.62966346,0.0,34.0,37.361513569,LOW
1248,0,10200,60180.0,72370.0,DebtCon,Mgr,5.0,,,125.29486665,,23.0,42.504613543,N/A
1249,0,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.28188255,2.0,29.0,38.62337208,LOW
1250,0,10200,54900.0,79000.0,DebtCon,Office,14.0,0.0,0.0,113.63333333,0.0,24.0,,LOW
1251,0,10200,8907.0,59814.0,HomeImp,Other,7.0,2.0,0.0,364.43094738,1.0,22.0,16.064245381,LOW
1252,0,10200,46140.0,56206.0,DebtCon,,8.0,1.0,0.0,115.78062817,1.0,25.0,22.313705147,LOW
1253,1,10200,48670.0,90444.0,HomeImp,Other,,1.0,1.0,89.355474878,,7.0,39.15104729,LOW
1254,0,10200,73157.0,83858.0,DebtCon,,3.0,0.0,0.0,193.5089634,0.0,16.0,29.087994721,LOW
1255,0,10200,78628.0,92090.0,DebtCon,Other,10.0,1.0,0.0,164.31789635,6.0,21.0,38.721321606,LOW
1256,0,10200,38223.0,60728.0,DebtCon,Mgr,,,,,,,35.347853825,N/A
1257,0,10200,61179.0,69591.0,DebtCon,,18.0,0.0,0.0,148.70447764,1.0,11.0,34.472204606,LOW
1258,0,10200,34522.0,43076.0,HomeImp,Other,9.0,0.0,0.0,92.907548338,0.0,3.0,36.845356693,LOW
1259,1,10200,29581.0,39992.0,DebtCon,Self,3.0,0.0,0.0,149.87462567,2.0,26.0,43.197242061,LOW
1260,0,10200,16322.0,86505.0,DebtCon,Other,8.0,0.0,0.0,259.16381964,0.0,14.0,21.253498139,LOW
1261,0,10200,57142.0,72664.0,DebtCon,,19.0,0.0,0.0,158.18580391,1.0,12.0,32.49748842,LOW
1262,0,10200,80969.0,100937.0,DebtCon,Other,9.0,0.0,0.0,168.74982105,4.0,21.0,39.698429807,LOW
1263,0,10200,86400.0,113698.0,HomeImp,ProfExe,11.0,0.0,1.0,181.54292704,0.0,27.0,35.031650879,LOW
1264,0,10200,65803.0,85155.0,HomeImp,Other,15.0,0.0,0.0,218.48175459,0.0,36.0,36.182192009,LOW
1265,0,10200,79257.0,105912.0,HomeImp,ProfExe,3.0,0.0,0.0,95.35537249,0.0,33.0,39.391365195,LOW
1266,0,10200,,64377.0,HomeImp,Other,,0.0,0.0,347.24501311,0.0,6.0,37.774681559,LOW
1267,0,10300,61000.0,75000.0,DebtCon,Office,12.0,0.0,0.0,251.53333333,4.0,37.0,,LOW
1268,1,10300,70147.0,122124.0,HomeImp,Other,1.0,0.0,0.0,58.895685895,0.0,7.0,57.995018623,LOW
1269,0,10300,54925.0,84078.0,HomeImp,Other,2.0,0.0,1.0,189.69527288,0.0,13.0,29.133697408,LOW
1270,0,10300,51787.0,86200.0,HomeImp,Other,17.0,0.0,0.0,203.73276258,0.0,16.0,34.435246045,LOW
1271,0,10300,79243.0,89840.0,DebtCon,Office,16.0,0.0,0.0,87.825346176,0.0,9.0,24.479373218,LOW
1272,0,10300,,69085.0,HomeImp,Other,,0.0,0.0,380.27804051,0.0,7.0,36.739820219,LOW
1273,0,10300,46609.0,63812.0,DebtCon,Other,1.0,0.0,0.0,184.78841632,2.0,13.0,29.140031372,LOW
1274,0,10300,58572.0,75946.0,DebtCon,Office,5.0,0.0,0.0,85.010052857,2.0,14.0,27.769438937,LOW
1275,0,10300,,50548.0,HomeImp,Mgr,5.0,,,165.55319924,,9.0,23.886330813,N/A
1276,0,10300,50714.0,56088.0,DebtCon,Office,1.0,0.0,0.0,163.08914819,1.0,21.0,37.973055369,LOW
1277,0,10300,65382.0,73817.0,DebtCon,Other,1.0,0.0,0.0,190.64814501,1.0,17.0,34.192891589,LOW
1278,0,10300,74624.0,96697.0,DebtCon,Office,7.0,0.0,0.0,217.23532123,3.0,28.0,41.511300788,LOW
1279,0,10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.79051006,0.0,25.0,34.887236085,LOW
1280,0,10300,45275.0,62724.0,HomeImp,Other,11.0,0.0,1.0,109.32463871,3.0,34.0,37.291824994,LOW
1281,0,10300,57676.0,71027.0,DebtCon,,19.0,0.0,0.0,157.51963708,1.0,11.0,33.992366066,LOW
1282,0,10300,59340.0,84708.0,HomeImp,Other,13.0,0.0,0.0,222.36488939,1.0,36.0,34.925984254,LOW
1283,0,10300,82889.0,97189.0,DebtCon,Mgr,2.0,0.0,0.0,82.507446213,2.0,24.0,39.53698719,LOW
1284,0,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.34575081,0.0,24.0,34.634235614,N/A
1285,0,10300,65876.0,80064.0,DebtCon,,3.0,0.0,0.0,220.82597888,0.0,15.0,30.633131002,LOW
1286,0,10300,57902.0,74355.0,HomeImp,Other,4.0,0.0,0.0,243.6309162,1.0,16.0,36.574441888,LOW
1287,1,10300,39893.0,55000.0,DebtCon,Other,1.5,0.0,1.0,99.433333333,2.0,32.0,,LOW
1288,0,10300,,51053.0,HomeImp,Other,10.0,1.0,0.0,306.99220543,2.0,12.0,34.483878415,LOW
1289,0,10300,44941.0,60694.0,DebtCon,Other,2.0,0.0,0.0,85.681205116,0.0,20.0,39.53639781,LOW
1290,0,10400,63505.0,75811.0,DebtCon,Other,3.0,0.0,0.0,182.0920717,2.0,17.0,33.690785641,LOW
1291,0,10400,66044.0,83531.0,HomeImp,Office,12.0,0.0,0.0,241.51415322,0.0,31.0,45.569842652,LOW
1292,0,10400,62442.0,73197.0,DebtCon,ProfExe,8.0,0.0,0.0,47.610677633,1.0,24.0,38.88482776,LOW
1293,0,10400,63626.0,79477.0,,Other,12.0,0.0,0.0,260.79726222,0.0,27.0,27.942866028,LOW
1294,0,10400,56610.0,86831.0,HomeImp,Other,19.0,0.0,0.0,190.08482952,0.0,28.0,24.602658554,LOW
1295,0,10400,21235.0,40116.0,DebtCon,Other,3.0,,,,,,36.905414314,N/A
1296,0,10400,64904.0,76767.0,DebtCon,Office,11.0,0.0,0.0,245.01801188,4.0,37.0,41.423844135,LOW
1297,0,10400,64336.0,77564.0,DebtCon,Office,4.0,2.0,3.0,188.78007609,2.0,30.0,39.699980465,N/A
1298,0,10400,37233.0,52320.0,DebtCon,Other,15.0,0.0,0.0,88.677328625,0.0,11.0,31.056436786,LOW
1299,0,10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.65689456,0.0,12.0,30.674205288,LOW
1300,1,10400,51200.0,76125.0,DebtCon,Other,12.0,0.0,0.0,132.36666667,0.0,16.0,,LOW
1301,0,10400,39821.0,54040.0,HomeImp,Mgr,21.0,1.0,0.0,231.60541135,1.0,18.0,36.439736731,LOW
1302,0,10400,78320.0,100017.0,DebtCon,Other,10.0,0.0,0.0,167.42253971,4.0,21.0,41.974878281,LOW
1303,1,10400,42714.0,72322.0,DebtCon,Other,12.0,0.0,0.0,105.07480159,6.0,15.0,41.262353472,LOW
1304,0,10400,45710.0,55299.0,DebtCon,Office,0.0,0.0,0.0,166.37415023,0.0,20.0,34.536411741,LOW
1305,0,10400,11426.0,69294.0,DebtCon,ProfExe,20.0,0.0,1.0,396.92626454,1.0,11.0,20.291988939,LOW
1306,0,10500,,53907.0,HomeImp,Other,10.0,0.0,0.0,308.21326219,2.0,13.0,34.408948419,LOW
1307,0,10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.49607792,0.0,34.0,36.736870753,LOW
1308,0,10500,64295.0,73594.0,DebtCon,,19.0,0.0,0.0,157.24655028,0.0,11.0,33.556312248,LOW
1309,0,10500,154434.0,179486.0,HomeImp,Office,5.0,0.0,0.0,182.35389999,1.0,55.0,34.983459334,LOW
1310,0,10500,64331.0,65040.0,HomeImp,Other,4.0,0.0,0.0,66.541057817,1.0,20.0,42.332124341,LOW
1311,0,10500,,73388.0,HomeImp,Other,,0.0,0.0,367.23086382,0.0,7.0,36.842174626,LOW
1312,0,10500,13694.0,87580.0,DebtCon,Other,8.0,0.0,0.0,258.55492784,0.0,14.0,20.260198049,LOW
1313,0,10500,26000.0,39000.0,DebtCon,Other,9.0,,1.0,152.23333333,7.0,29.0,,LOW
1314,0,10500,88829.0,114962.0,DebtCon,Other,13.0,0.0,0.0,206.21222804,3.0,15.0,37.864946214,LOW
1315,0,10500,53537.0,66674.0,DebtCon,Office,4.0,0.0,0.0,83.503094799,2.0,11.0,37.098413449,LOW
1316,0,10500,41467.0,58329.0,DebtCon,Mgr,2.0,0.0,0.0,187.71348615,0.0,22.0,27.86112392,LOW
1317,1,10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.598425262,8.0,21.0,45.464765837,LOW
1318,0,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696,LOW
1319,0,10500,57372.0,67960.0,DebtCon,ProfExe,1.5,0.0,0.0,158.26666667,2.0,35.0,,LOW
1320,1,10500,,18600.0,HomeImp,Other,24.0,,,,,,,N/A
1321,0,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0.0,0.0,138.03333333,2.0,27.0,,LOW
1322,1,10500,41500.0,56247.0,DebtCon,Other,8.0,0.0,1.0,70.033333333,2.0,24.0,,LOW
1323,0,10500,30922.0,57682.0,,Other,30.0,0.0,0.0,241.46041263,0.0,19.0,23.237035018,LOW
1324,0,10500,69656.0,88198.0,DebtCon,Office,15.0,0.0,0.0,97.319406172,0.0,8.0,27.322396546,LOW
1325,1,10500,89000.0,268000.0,HomeImp,ProfExe,,4.0,,120.8,2.0,15.0,,N/A
1326,0,10500,42003.0,53754.0,DebtCon,Other,16.0,0.0,0.0,84.551104187,0.0,12.0,32.342959321,LOW
1327,0,10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0.0,0.0,89.062698773,1.0,33.0,38.447658863,LOW
1328,0,10500,74814.0,98132.0,HomeImp,ProfExe,8.0,0.0,0.0,164.3308981,0.0,34.0,32.375149102,LOW
1329,1,10500,55267.0,65160.0,DebtCon,Other,1.0,0.0,0.0,108.27542318,8.0,22.0,47.079285365,LOW
1330,0,10500,47483.0,53877.0,DebtCon,,9.0,0.0,0.0,117.05239472,0.0,26.0,21.446281709,LOW
1331,0,10500,34044.0,55784.0,DebtCon,Other,10.0,0.0,0.0,245.1308598,1.0,32.0,36.350329432,LOW
1332,0,10500,12630.0,32220.0,,,,,,,,,34.345859886,N/A
1333,0,10500,27180.0,86978.0,HomeImp,ProfExe,22.0,0.0,0.0,230.72115441,0.0,10.0,25.753010226,LOW
1334,0,10600,47701.0,66500.0,DebtCon,Other,10.0,0.0,0.0,103.01428965,0.0,23.0,37.310006097,LOW
1335,0,10600,37742.0,64334.0,DebtCon,Mgr,,,,,,,37.541257884,N/A
1336,0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.066735538,1.0,19.0,34.104697064,LOW
1337,0,10600,31216.0,44716.0,DebtCon,Other,8.0,,1.0,149.19464754,6.0,29.0,37.88226039,LOW
1338,0,10600,82894.0,124359.0,HomeImp,Other,7.0,,,,,,40.325885318,N/A
1339,0,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.20507901,0.0,28.0,24.553206166,LOW
1340,0,10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652,LOW
1341,1,10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149,N/A
1342,0,10600,46589.0,64559.0,HomeImp,Other,8.0,0.0,0.0,85.230876487,2.0,33.0,40.451392536,LOW
1343,0,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0.0,0.0,244.14050903,0.0,11.0,24.20235008,LOW
1344,0,10600,44696.0,57686.0,DebtCon,Office,0.0,0.0,0.0,170.34097406,0.0,20.0,37.792555026,LOW
1345,0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0.0,0.0,164.56765548,2.0,34.0,43.204953133,LOW
1346,0,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1.0,0.0,122.48359427,0.0,26.0,33.651646949,LOW
1347,0,10600,81151.0,200459.0,HomeImp,Self,14.0,0.0,0.0,9.5341427099,,7.0,21.223213992,LOW
1348,0,10600,62909.0,81411.0,HomeImp,Other,15.0,0.0,0.0,238.31447075,1.0,35.0,34.680381648,LOW
1349,1,10600,53200.0,71000.0,DebtCon,ProfExe,2.0,0.0,0.0,224.23333333,5.0,39.0,,LOW
1350,1,10600,22000.0,35200.0,DebtCon,Mgr,13.0,0.0,0.0,90.333333333,5.0,14.0,,LOW
1351,0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.37405519,1.0,18.0,32.625687041,LOW
1352,0,10600,136820.0,201820.0,DebtCon,ProfExe,2.0,0.0,0.0,68.353056056,1.0,22.0,38.0722099,LOW
1353,0,10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.70926699,1.0,13.0,26.251888349,LOW
1354,0,10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501,LOW
1355,0,10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.77162319,0.0,6.0,39.735785258,LOW
1356,0,10600,46972.0,80147.0,HomeImp,Office,12.0,3.0,0.0,244.23353012,2.0,29.0,32.656531297,LOW
1357,0,10600,63245.0,82041.0,DebtCon,Office,3.0,1.0,3.0,184.5725782,3.0,29.0,38.219034312,N/A
1358,0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0.0,0.0,92.979490511,0.0,34.0,37.319289307,LOW
1359,0,10600,120137.0,137090.0,DebtCon,ProfExe,17.0,,1.0,173.6904615,0.0,33.0,30.958905738,LOW
1360,0,10600,80397.0,203341.0,HomeImp,Self,14.0,0.0,0.0,11.963733283,,7.0,18.732089739,LOW
1361,0,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,40.76038718,LOW
1362,0,10600,27666.0,56218.0,HomeImp,Other,3.0,0.0,0.0,249.85118993,0.0,10.0,39.528326336,LOW
1363,0,10600,64546.0,84576.0,DebtCon,Other,0.0,,,173.62528427,,35.0,28.971803768,N/A
1364,0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.655744344,LOW
1365,0,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307,LOW
1366,0,10600,72022.0,82238.0,DebtCon,Office,5.0,1.0,2.0,181.76894044,3.0,30.0,39.594148271,LOW
1367,0,10600,58701.0,67967.0,DebtCon,Mgr,10.0,0.0,0.0,116.53228926,1.0,19.0,31.540218257,LOW
1368,0,10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819,LOW
1369,0,10700,56197.0,79272.0,HomeImp,Other,18.0,0.0,0.0,218.98166217,1.0,16.0,34.015359605,LOW
1370,0,10700,126751.0,184554.0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457,LOW
1371,0,10700,48322.0,64383.0,DebtCon,Other,0.0,1.0,0.0,185.25673471,2.0,12.0,28.030801551,LOW
1372,0,10700,83650.0,203720.0,HomeImp,Self,11.0,0.0,0.0,13.588693962,,8.0,19.587710546,LOW
1373,0,10700,124330.0,176350.0,DebtCon,Other,8.0,0.0,0.0,222.63433925,1.0,19.0,33.964777335,LOW
1374,0,10700,55341.0,78062.0,HomeImp,Other,3.0,0.0,1.0,192.59685455,0.0,12.0,28.828649308,LOW
1375,1,10700,55043.0,68609.0,DebtCon,Other,2.0,0.0,0.0,46.272175955,1.0,17.0,25.448844532,LOW
1376,0,10700,73996.0,92766.0,DebtCon,Office,15.0,0.0,1.0,102.14742858,0.0,9.0,25.3840627,LOW
1377,0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.90650517,0.0,17.0,36.180857581,LOW
1378,0,10700,49573.0,68125.0,DebtCon,Other,2.0,0.0,0.0,223.2,0.0,10.0,,LOW
1379,1,10700,122000.0,148000.0,DebtCon,ProfExe,0.7,0.0,0.0,165.33333333,7.0,29.0,,LOW
1380,1,10700,34000.0,49756.0,HomeImp,Other,0.9,1.0,0.0,230.3,8.0,8.0,,LOW
1381,0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333,LOW
1382,1,10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,,LOW
1383,0,10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444,LOW
1384,0,10700,54091.0,67661.0,HomeImp,Other,27.0,0.0,2.0,188.53398908,0.0,24.0,38.589372345,LOW
1385,0,10700,147477.0,181050.0,HomeImp,Office,6.0,0.0,0.0,190.02108492,1.0,55.0,34.698162391,LOW
1386,0,10700,115118.0,124198.0,DebtCon,Self,6.0,1.0,0.0,174.34182326,0.0,19.0,31.75799058,LOW
1387,0,10700,110789.0,126781.0,DebtCon,Self,6.0,0.0,1.0,178.6374675,0.0,19.0,31.888936384,LOW
1388,0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,,,110.67744165,,23.0,42.939294407,N/A
1389,0,10700,67065.0,96171.0,DebtCon,Office,9.0,0.0,0.0,205.00760033,3.0,28.0,41.587201191,LOW
1390,0,10700,29569.0,47842.0,DebtCon,Other,12.0,,1.0,144.81717461,7.0,28.0,36.784582009,LOW
1391,0,10800,199000.0,226000.0,HomeImp,ProfExe,11.0,0.0,0.0,236.36666667,0.0,22.0,,LOW
1392,1,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.861325762,0.0,36.0,36.996385659,LOW
1393,0,10800,98568.0,121994.0,,Office,15.0,0.0,0.0,270.26516526,0.0,16.0,33.658292221,LOW
1394,0,10800,32870.0,61572.0,DebtCon,Mgr,,,,,,,38.490246959,N/A
1395,1,10800,35602.0,73077.0,DebtCon,Self,,0.0,1.0,179.89655998,1.0,20.0,53.584883008,LOW
1396,0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,,LOW
1397,0,10800,70214.0,83882.0,DebtCon,Office,4.0,1.0,2.0,172.79930087,3.0,30.0,38.588823585,LOW
1398,0,10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.53743039,0.0,13.0,29.551583139,LOW
1399,0,10800,44355.0,57742.0,HomeImp,Other,20.0,0.0,1.0,129.73199214,0.0,22.0,38.042767861,LOW
1400,0,10800,125732.0,184667.0,DebtCon,Other,7.0,0.0,0.0,212.22346879,0.0,19.0,33.920789966,LOW
1401,0,10800,31149.0,67239.0,DebtCon,Mgr,,,,,,,35.265437376,N/A
1402,0,10800,80203.0,98731.0,DebtCon,Other,4.0,0.0,0.0,113.42514573,2.0,31.0,41.474073805,LOW
1403,0,10800,64181.0,70996.0,DebtCon,Other,4.0,0.0,0.0,171.75957905,2.0,17.0,33.227793593,LOW
1404,1,10800,57892.0,78900.0,DebtCon,ProfExe,15.0,0.0,3.0,329.16666667,1.0,14.0,,N/A
1405,0,10800,,,,,,,,,,,,N/A
1406,1,10800,75000.0,87400.0,HomeImp,Other,7.0,1.0,0.0,101.46666667,2.0,19.0,,LOW
1407,1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.56666667,5.0,26.0,,LOW
1408,0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969,LOW
1409,0,10800,67740.0,108135.0,DebtCon,Office,11.0,0.0,0.0,163.27383179,1.0,12.0,38.383498378,LOW
1410,1,10800,194485.0,228670.0,HomeImp,ProfExe,1.0,0.0,0.0,75.458150356,,4.0,28.370130884,LOW
1411,0,10800,56477.0,94980.0,HomeImp,Other,17.0,0.0,0.0,179.91736263,0.0,28.0,25.210739655,LOW
1412,0,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983,LOW
1413,0,10800,59469.0,69834.0,DebtCon,Other,3.0,0.0,0.0,308.75917568,0.0,9.0,34.095785093,LOW
1414,0,10800,61791.0,78361.0,DebtCon,Office,5.0,0.0,0.0,94.518067782,2.0,15.0,28.088524645,LOW
1415,1,10800,24182.0,39750.0,DebtCon,ProfExe,2.0,0.0,0.0,176.83333333,0.0,36.0,,LOW
1416,0,10800,,49495.0,HomeImp,Mgr,5.0,,,141.16529822,,8.0,21.079998939,N/A
1417,0,10800,83441.0,92148.0,DebtCon,Mgr,5.0,0.0,0.0,119.14584404,1.0,26.0,40.978635322,LOW
1418,0,10800,49953.0,75322.0,DebtCon,Other,0.0,0.0,0.0,58.892731331,8.0,21.0,23.875946186,LOW
1419,0,10800,67171.0,82138.0,HomeImp,Other,2.0,0.0,0.0,89.124526305,0.0,6.0,38.8031464,LOW
1420,0,10800,13365.0,66979.0,HomeImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,LOW
1421,0,10800,89139.0,122571.0,HomeImp,Other,8.0,,,,,,40.780527152,N/A
1422,0,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,LOW
1423,0,10800,61767.0,72668.0,DebtCon,ProfExe,15.0,0.0,0.0,228.98545319,3.0,32.0,37.91433471,LOW
1424,1,10900,86754.0,110000.0,DebtCon,ProfExe,13.0,0.0,2.0,103.43333333,0.0,19.0,,LOW
1425,0,10900,57494.0,66704.0,DebtCon,Mgr,6.0,,,115.31274905,,24.0,39.510985743,N/A
1426,0,10900,,76207.0,,,,,,,,,22.392611597,N/A
1427,0,10900,49406.0,83074.0,HomeImp,Other,1.0,0.0,1.0,191.81512308,0.0,13.0,30.124555686,LOW
1428,0,10900,22513.0,52355.0,HomeImp,Other,1.0,0.0,0.0,248.58340866,0.0,10.0,39.204625006,LOW
1429,1,10900,,16365.0,HomeImp,Other,,0.0,0.0,59.548702675,1.0,2.0,24.195903631,LOW
1430,0,10900,,66691.0,HomeImp,Other,,0.0,0.0,349.75236213,0.0,7.0,34.34334852,LOW
1431,0,10900,17282.0,70783.0,DebtCon,ProfExe,19.0,0.0,1.0,404.9043933,0.0,11.0,23.610124369,LOW
1432,0,10900,56793.0,68825.0,DebtCon,Other,3.0,0.0,0.0,225.88904146,0.0,9.0,34.727875189,LOW
1433,0,10900,25061.0,35792.0,DebtCon,Other,3.0,,,,,,37.10471224,N/A
1434,0,10900,51990.0,76918.0,HomeImp,Other,0.0,0.0,1.0,180.81810233,0.0,12.0,29.555406533,LOW
1435,0,10900,59029.0,76120.0,DebtCon,Other,2.0,0.0,0.0,231.73414438,0.0,10.0,36.025683828,LOW
1436,0,10900,116030.0,125179.0,DebtCon,Self,6.0,0.0,0.0,177.08584488,0.0,19.0,33.849092539,LOW
1437,0,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974,LOW
1438,1,10900,49352.0,56529.0,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236,LOW
1439,0,11000,14046.0,34777.0,DebtCon,Other,5.0,0.0,0.0,256.63415201,0.0,11.0,22.447943315,LOW
1440,0,11000,88252.0,112567.0,DebtCon,Other,11.0,0.0,0.0,224.71557646,2.0,15.0,39.526852362,LOW
1441,0,11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592,LOW
1442,1,11000,60513.0,110485.0,DebtCon,Mgr,3.0,1.0,1.0,126.77192888,1.0,17.0,40.031393322,LOW
1443,0,11000,76958.0,88607.0,DebtCon,ProfExe,9.0,0.0,0.0,175.41182666,0.0,12.0,39.216775179,LOW
1444,0,11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995,LOW
1445,0,11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554,LOW
1446,0,11000,89275.0,108653.0,DebtCon,Other,15.0,0.0,0.0,206.90348089,2.0,15.0,37.743047077,LOW
1447,0,11000,57554.0,68222.0,DebtCon,ProfExe,14.0,0.0,0.0,215.43179389,3.0,32.0,36.569347898,LOW
1448,0,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112,LOW
1449,0,11000,63314.0,69285.0,DebtCon,ProfExe,15.0,0.0,0.0,244.01777452,3.0,32.0,36.542570221,LOW
